station_code,station_name,state,zone,latitude,longitude,address
ASG,"PRATAP SPINNING WEAVING & MFG. CO. LTD. SDG, AMALNER",,,,,
ASGN,AARTI STEELS LTD SIDING,,,,,
ASKB,"KANKANEE NO.1, BHOJUDIH",,,,,
ASKR,ASHOKNAGAR ROAD,,,,,
ASLS,"ANDHRA SUGARS LTD, KOVVUR",,,,,
ASMA,"SUGAR MILLS, AMRITSAR",,,,,
ASNG,ASANSOL SE,,,,,
ASNJ,ASONSOL JN.,,,,,
ASNM,"NOWAGAN NO.3, MOHUDA",,,,,
ASNR,"SODEPUR NO.3A, RADHANAGAR",,,,,
ASPR,"PARBELIA NO.10, RAMKANALI",,,,,
ASRC,EAST MOHANNAGAR CITY,,,,,
ASRD,AMRITSAR DUMP,,,,,
ASRN,"SODEPUR NO.9 & 10 PITS, RADHANAGAR",,,,,
ASSA,"ACC SLAG SDG, ADITYAPUR",,,,,
ASSB,AMLABAD SIDING SHEWBABUDUDIH,,,,,
ASSR,"SWETALPUR NO.10, RADHANAGAR",,,,,
ASTL,"ASSIT. SDG OF M/S TEXMACO LTD, BELGHARIA",,,,,
ASTS,"SUPPLY & TRANSPORT SIDING, ALLAHABAD",,,,,
ASVJ,ASARVA JN.,,,,,
ASVL,ARANMANAI SIRUVAYAL,,,,,
ASW,HARSAWA,,,,,
ASWC,APSWC SIDING OWNED BY SRI NANDA KUMAR & OTHERS,,,,,
ASWS,"SHAW WALLACE & CO. SIDING, AVADI",,,,,
ATLA,AGARTALA OUTAGENCY,,,,,
ATLD,"ASSOCIATED TRANSPORT CORPORATION LTD, DAYABASTI",,,,,
ATLP,"AJANTA TUBE LTD, PILKHWA",,,,,
ATMB,"ATOMIC POWER PROJECT SDG AT TARAPUR BG, BOISAR",,,,,
ATNJ,AWATAR NAGAR,,,,,
ATPA,AWANTIPURA,,,,,
ATPR,ANANTAPUR,,,,,
ATPS,"ANPARA THERMAL POWER STATION SDG, KRISHNA SHILA",,,,,
ATSA,"ALLAHABAD TROOP SIDING, ALLAHABAD",,,,,
ATTB,ATARI BORDER,,,,,
ATUV,"ATUL PRODUCTS LTD, VALSAD",,,,,
AUBD,ALUABARI ROAD,,,,,
AUT,AUTPUR,,,,,
AVA,AMBEWADI,,,,,
AVBH,IBH BETWEEN AB-VGM,,,,,
AVDT,"TUBE PRODUCT OF INDIA SDG, AVADI",,,,,
AVH,AVIDHA,,,,,
AWBB,"ANGUS ENGG.WORKS SDG.OF BRAITH WAITE(I)LTD,BHADRESHWAR GHAT",,,,,
AWCA,"M/S.ANAPARTI WAREHOUSING COMPLEX PVT LTD.,SERVED BY ANAPARTI",,,,,
AWZ,AHIWARA,,,,,
AXM,AGASTI SWARAM,,,,,
AYC,AYODHYA CANTT,,,,,
AYPM,AIYANAPURAM,,,,,
AYS,ADHARSATRA HALT,,,,,
AYV,ARYANKAVU,,,,,
AZK,AZHWARKURICHI,,,,,
AZSG,"AZAM JAHI MILLS, WARANGAL",,,,,
BAC,BARGACHIA,,,,,
BACP,"M/S BALCO SDG, PENDRA ROAD",,,,,
BAG,BAGASARA,,,,,
BAGP,BARA GOPAL,,,,,
BAGR,BAHIR GAR,,,,,
BAIS,BARPETA AGRO INFRA SIDING,,,,,
BALT,BALTIKURI JN.,,,,,
BAMY,BANDRA MARSHALLING YARD,,,,,
BANT,BANTRA,,,,,
BARA,BILARA,,,,,
BARG,BARAR GHAT,,,,,
BASP,"BIHAR ALLOY STEEL LTD. SDG, PATRATU",,,,,
BASR,BATESAR,,,,,
BAST,BASSRA COLLY.SDG,,,,,
BATA,BANTUA,,,,,
BBAS,DELTA JUTE MILL NO 1 SANKRAIL,,,,,
BBCE,BULBUL CHANDI,,,,,
BBCHT,BARH COURT HALT,,,,,
BBGS,BUDGE BUDGE GENERATING STATION,,,,,
BBI,BARA BANI,,,,,
BBJM,"BUDGE BUDGE JUTE MILLS, BUDGE BUDGE",,,,,
BBLL,BALBAL SDG,,,,,
BBMT,BALARAM SIDING OF M/S MCL,,,,,
BBSB,BIJURI BALLAST SIDING,,,,,
BBSD,"BIRLA SUPER BULK TERMINAL SDG, DODBALLAPUR",,,,,
BBSK,"BUNKAR SDG, HSL BOLANI KHADAM",,,,,
BCBM,BALUMATH CCL SIDING,,,,,
BCCK,BULK CEMENT CORP SIDING KLMI,,,,,
BCDL,BANKOLA NO. 1 COLLIERY SIDING,,,,,
BCE,BARCEM,,,,,
BCFG,GRASIM INDUSTRIES LTD.,,,,,
BCHJ,BOCHASAN JN.,,,,,
BCKR,"BANKI COLLIERY SDG, KORBA",,,,,
BCMB,"BALRAMPUR CHINI MILLS LTD SDG, BALRAMPUR",,,,,
BCME,"BURNCO SIDING, SITARAMPUR",,,,,
BCMT,BHARATPUR PVT SIDING OF MCL,,,,,
BCNW,"BURN & CO. NO. 3 WEST SDG, BARAKAR",,,,,
BCO,BHACHAU,,,,,
BCPG,BALCO CAPTIVE POWER PLANT SDG,,,,,
BCRB,"BIJURI COLLIERY SDG, BIJURI",,,,,
BCRY,BACHRA COLLIERY SIDING,,,,,
BCS,BARKUHI,,,,,
BCSA,"BIRLA CEMENT SDG BG, KHORI",,,,,
BCSB,BURHAR COLLIERY,,,,,
BCSC,"BIRLA CEMENT SDG, KHORI",,,,,
BCSG,"BURMAH SHELL OIL CO. SIDING, BHOPAL",,,,,
BCSK,BINA PVT SIDING,,,,,
BCSL,BONDAMUNDA CENTRAL SICK LINE,,,,,
BCSP,BHURKUNDA SIDING,,,,,
BCSR,BACHRA SDG AT RAY,,,,,
BCST,BELBAID COLLIERY SIDING TAPASI,,,,,
BCSU,BANKOLA COLLIERY SIDING UKHRA,,,,,
BCSW,"CEMENT WORKS SIDING BIRLA CORPORATION LTD, SATNA",,,,,
BCTL,BHANORA LOOP RLY SDG,,,,,
BCTP,BHANORA COLLIERY SIDING TAPASI,,,,,
BCW,BHAWI HALT,,,,,
BDB,VRINDAVAN,,,,,
BDGM,BUDGAM,,,,,
BDGN,BHANDEGAON,,,,,
BDIH,BANDIDIH,,,,,
BDKI,BANDIKUI JN.,,,,,
BDLN,BORDOLANI,,,,,
BDLR,BUDALUR,,,,,
BDLS,BOLANI LUMP ORE BOLANI KHADAN,,,,,
BDNK,BODINAYAKRANUR,,,,,
BDNR,BODENAR,,,,,
BDOK,"BHARTIYA DOCK SIDING, HOM",,,,,
BDPR,BRINDABANPUR,,,,,
BDRD,BHADRAVADI,,,,,
BDRG,"RAILWAY ELECTRIFICATION SIDING, BADNERA",,,,,
BDRI,BHADRAULI,,,,,
BDS,BARADIGHI,,,,,
BDSG,"BERAR MFG. CO. MILL SDG, BADNERA JN.",,,,,
BDSR,BHADRESHWAR ROAD,,,,,
BDVS,"MYSORE PAPER MILL SDG, BHADRAVATI",,,,,
BDWH,BHANDEWADI HALT,,,,,
BDYF,BINDAYAKA,,,,,
BDYX,BADNERA JN. YARD,,,,,
BECK,B.E.A. COLLY.SDG,,,,,
BECM,BENGAL EMTYA COAL MINES LTD.,,,,,
BEMR,M/S. BHATIA ENERGY AND MINERALS PVT. LTD. /ROB,,,,,
BEN,BENAPOL,,,,,
BEPR,BELAPUR CBD,,,,,
BESB,M/S BHARTIA ELEC. STEEL CO.,,,,,
BESC,"BHARTIA ELECTRIC STEEL CO., BALLYGUNGE JN.",,,,,
BESG,"MAHARASTRA STATE ELECT BOARD SDG, PARAS",,,,,
BESY,BELUR SCRAP YARD,,,,,
BEX,BELBONI,,,,,
BFB,BIHUBAR,,,,,
BFH,BANDHUKDERA,,,,,
BFS,BHARAWAS,,,,,
BFSG,"BHARAT FORGE CO SDG, HADAPSAR",,,,,
BFTA,BHOPATPUR,,,,,
BFTL,"BALLER FACTORY OF M/S TEXMACO LTD, BELGHARIA",,,,,
BGAA,BELIAGHAT LOCOSHED,,,,,
BGBG,BUDGE-BUDGE GOODS,,,,,
BGCD,"BHADRESHWAR GHAT COAL DUMP SDG, BHADRESHWAR GHAT",,,,,
BGCK,"BHATGAON COLLIERY SDG,KARONJI",,,,,
BGDR,BAGHDOGRA,,,,,
BGFG,"GOVT. FOOD GRAIN GODOWN, BHUBANESHWAR",,,,,
BGGN,BONGAIGAON,,,,,
BGHR,BAGHERA,,,,,
BGKG,BINANI CEMENT SIDING,,,,,
BGKS,KANORIA INDUSTRIES LTD,,,,,
BGND,BAGINADI,,,,,
BGNP,BANAGANAPALLE,,,,,
BGOS,"BARGOLAI COLLIERY SDG, BARGOLAI",,,,,
BGPI,BOGAPANI,,,,,
BGSB,BURRAGARH SIDING -BHAGA,,,,,
BGSN,BUFFER STORRAGE GODOWN SDG,,,,,
BGSW,BAGESHWAR O.A.,,,,,
BGTN,BHAGTANWALA,,,,,
BGTR,"BGTR G.T.ROAD SDG, BELUR",,,,,
BHAE,BHADRESHWAR GHAT,,,,,
BHBG,BALLIHARI NO.11 SIDING BHUTGARIA,,,,,
BHEG,"BHARAT HEAVY ELECTRICAL LTD. SIDING, KHAJRAHA",,,,,
BHEH,"BHARAT HEAVY ELECTRICALS LTD, HARIDWAR",,,,,
BHEL,BHEL HALT,,,,,
BHES,"BHARAT HEAVY ELECTRICAL SDG, MUKUNDARAYAPURAM",,,,,
BHHB,BHULI BLOCK HUT,,,,,
BHIG,"BAJAJ HINDUSTAN LTD SDG, GOLAKOKARAM NATH",,,,,
BHLD,BHILDI,,,,,
BHLG,BAJAJ HINDUSTAN LTD SDG GOLAGOKARANNATH,,,,,
BHNG,BHALUKPONG,,,,,
BHUL,BAHAULI,,,,,
BHVP,BHAVPURA,,,,,
BHWD,BHUJVAD,,,,,
BHWY,"BLOCK HUT, WALTAIR MARSHALLING YARD",,,,,
BIDD,BIDIYAD,,,,,
BIHT,BAIHATA,,,,,
BII,BORIDRA,,,,,
BIJN,BIJNI,,,,,
BIMN,BILIMORA JN.,,,,,
BIOP,BELLARY IRON ORES PVT LTD,,,,,
BIRA,BIRA,,,,,
BISG,"BALLARPUR INDUSTRY SIDING, BALHARSHAH",,,,,
BJBA,BIJBIARA,,,,,
BJCB,"BIJURA COLLIERY SDG, BIJURI",,,,,
BJCS,"BHILAI JAYPEE CEMENT LIMITED, SAKARIYA",,,,,
BJIL,"BIRLA JUTE INDUSTRIES LTD, BUDGE BUDGE",,,,,
BJIS,"BIRLA JUTE & INDUSTRIES LTD. SDG, CHANDERIYA",,,,,
BJL,BRAHMAJAN,,,,,
BJM,BHAGAVATHIPURAM,,,,,
BJMS,"BALLY JUTE MILLS SDG, BALLY",,,,,
BJNK,BAJEKAN HALT,,,,,
BJPF,BIJAPUR,,,,,
BJSP,BONJEMAHARI COLLY. SDG.,,,,,
BJWG,"BAJWA GRP JAM PUBLIC SDG, GOP",,,,,
BJWN,BIJWASAN,,,,,
BKCP,BOKARO STEEL PLANT,,,,,
BKDC,OUTWARD YARD D CABIN OF M/S. BSL,,,,,
BKDS,"DIESEL SHED SIDING, BHAGAT KI KOTHI",,,,,
BKEC,INWARD YARD E CABIN OF M/S. BSL,,,,,
BKEY,EMPTY YARD OF M/S. BSL,,,,,
BKFO,BOKARO STEEL CITY CENTRAL FREIGHT OFFICE,,,,,
BKHP,BHIKHAMPUR,,,,,
BKLS,M/S BOKARO STEEL LTD. SDG BOKARO STEEL CITY,,,,,
BKM,BANKRA,,,,,
BKNC,BIKANER CBA,,,,,
BKNJ,BIKANER JN.,,,,,
BKNM,BANKRA NAYABAJ,,,,,
BKNO,BIKNA,,,,,
BKV,BENDIKONDA,,,,,
BLAY,BELLARY JN.,,,,,
BLCC,"BUKRU, LINE NO. 1 CCL SIDING",,,,,
BLCT,BELLARYCANTT,,,,,
BLDR,BALDANA ROAD,,,,,
BLE,BIRAL,,,,,
BLEY,BHILAI EXCHANGE YARD,,,,,
BLGJ,BELANGANJ,,,,,
BLJA,BHALOJALA HALT,,,,,
BLKA,BELSHAKARGA,,,,,
BLKN,BISALWASKALAN,,,,,
BLLS,BELILIOS,,,,,
BLNH,BOLENAHALLI HALT,,,,,
BLPL,BALEL PIPARIYA,,,,,
BLRS,"BOULDER SIDING, MAL JN.",,,,,
BLRY,"BALLARPUR COLLIERY SDG, BALLARSHAH",,,,,
BLSG,"BOKARO STEEL LTD. SIDING, KHANNA BANJARI",,,,,
BLSS,"BPC LTD SDG, BG SURAT",,,,,
BLUP,BELILIOS PARK,,,,,
BLUR,"MLTY LOADING & UNLOADING RAMP SIDING, BEAS",,,,,
BMBJ,BAMARI BUZURG,,,,,
BMCY,BONDAMUNDA CLASSIFICATION YARD,,,,,
BMDY,BONDAMUNDA DEPARTURE YARD,,,,,
BMEY,BONDAMUNDA EXCHANGE YARD,,,,,
BMG,BAMANGACHHI,,,,,
BMHS,"BPC &HPC SIDING, TONDIARPET",,,,,
BMMG,B H P SIDING MERAL GRAM,,,,,
BMNA,BAMUN GAON - ASSAM,,,,,
BMNS,"BHARWOLI MANGANESE ORE BALAGHAT FOR MOIL SDG, BALAGHAT JN.",,,,,
BMOF,BOLARUM,,,,,
BMRD,BEJDIH METHANI SIDING RADHANAGAR,,,,,
BMRS,BONDAMUNDA ROH SHED,,,,,
BMSL,BONDAMUNDA MEDIUM SICK LINE,,,,,
BMTA,BELA MACHHU KANTHA,,,,,
BMX,BAMANKUWA,,,,,
BNAA,BIBHUTI BHUSHAN H,,,,,
BNAD,BHADRA,,,,,
BNAP,BANIAPUR HALT,,,,,
BNBA,BIMANBANDAR,,,,,
BNBS,"NILGIRI, BALASORE",,,,,
BNCB,"BHARAT EARTH MOVERS SDG, BAIVVAPPANAHALLI",,,,,
BNDB,BONDA MUNDA LINK CABIN 'B',,,,,
BNDC,BONDA MUNDA LINK CABIN 'C',,,,,
BNDD,BONDA MUNDA LINK CABIN 'D',,,,,
BNDE,BONDA MUNDA LINK CABIN 'A',,,,,
BNDG,BANDAG SIDING,,,,,
BNDR,BHANDURI,,,,,
BNGD,BOISAR NEW GOODS SHED,,,,,
BNGS,"M/S SHREE CEMENT LTD SDG, BEAWAR",,,,,
BNHT,BANNIHATTI,,,,,
BNJ,BANGAON JN.,,,,,
BNKM,VINAEKMA,,,,,
BNKT,BANKAT,,,,,
BNLF,BEVINAHALU,,,,,
BNMS,"MILATRY SIDING, BINNAGURI",,,,,
BNNA,BIBHUTI BHUSAN,,,,,
BNPA,BANIAPUR HALT,,,,,
BNPD,"BANK NOTE PRESS SDG, DEWAS",,,,,
BNPL,BONDAPALLI,,,,,
BNPP,BAN PIMPLA,,,,,
BNPR,BANIKPUR HALT,,,,,
BNRN,"BAGDOG MILTARY SDG, RANGAPANI",,,,,
BNSG,"BANMOR SIDING, BANMOR",,,,,
BOA,BAHERIYA ROAD,,,,,
BOBF,BOBAS,,,,,
BOCB,BELPAHAR OPEN CAST MINES III,,,,,
BOCM,BELPAHAR OPEN CAST MINES I & II,,,,,
BOMB,BELPAHAR OPEN CAST MINES NO. 6,,,,,
BORD,BOLAGARH ROAD,,,,,
BORH,BHAORAHI,,,,,
BORT,BOLAGARH TOWN PH,,,,,
BOSG,"BULK OIL SDG GHORPURI, PUNE JN.",,,,,
BOZF,BOLARUM BAZAR,,,,,
BPAG,"BHARAT PETROLEUM CORPRN..LTD(LPG BOTTLING PLANT)SDNG,ASAOTI",,,,,
BPAJ,M/S BPCL SIDING,,,,,
BPAL,M/s BPCL PRIVATE SIDING,,,,,
BPBW,BEDI PORT TERMINAL SERVED BY BEDESHWAR WINDMILL,,,,,
BPCA,"BHARAT PETROLEUM CORPN. LTD. SDG, AJMER MG",,,,,
BPCB,"BHARAT PETROLEUM CORPN. LTD. S/B, BUDGE BUDGE",,,,,
BPCC,BHARAT PETROLEUM CORPORATION SDG,,,,,
BPCG,"BHARAT PETROLEUM CORPORATION SDG, GONDA KACHAHRI",,,,,
BPCI,"BHARAT PETROLEUM CORPN. LTD. SDG, IRUMPANAM",,,,,
BPCK,BHARAT PETROLEUM CORP. LTD. SIDING,,,,,
BPCL,BPC/IBP SIDING,,,,,
BPCM,BPC LTD SIDING MUGALSARAI,,,,,
BPCN,"BONGAIGOAN REFINERY&PETRO CHEM COMP LTD SDG(P)MG, NEW BONGAI",,,,,
BPCP,POL SDG. FOR M/S BPCL PANEVADI,,,,,
BPCR,"BPCL SIDING, KARARI",,,,,
BPHT,"BADARPUR POWER HOUSE, TUGHLAKIABAD",,,,,
BPJ,BARA HAPJAN,,,,,
BPKR,"BHARAT PETROLEUM CORPN. LTD.SDG,MG KHARI ROHAR ROAD",,,,,
BPMG,BPCL SIDING MANGLIAGAON,,,,,
BPMS,"BENGDUBI MILTARY PROJECT SDG, RANGAPANI",,,,,
BPNA,BPCL SIDING NARAYANPUR ANANT,,,,,
BPOB,BHARAT PETROLEUM OIL DEPOT SDG BAITALPUR,,,,,
BPOI,BHARAT PETROLEUM CORPORATION LTD. PRIVATE SIDING,,,,,
BPOL,"BHARAT PETROLEUM CORPORATION LTD, BAD",,,,,
BPOM,NEW PERMANENT BELPAHAR OCM SIDING,,,,,
BPOS,"PUBLIC OIL SDG, BAIVVAPPANAHALLI",,,,,
BPPS,"BARRACKPORE RACE COURSE SDG,",,,,,
BPQX,BALHARSHAH YARD,,,,,
BPRP,BENIPUR,,,,,
BPSI,"BHATIA POL SDG,IDGAH AGRA",,,,,
BPSL,M/S BHUSHAN POWER AND STEEL LTD,,,,,
BPSR,"BENGAL PAPER MILL SDG, RANI GANJ",,,,,
BPTA,INDRA DOCK,,,,,
BPTB,BALLARD PIER BPT RLY,,,,,
BPTC,COTTON DEPOT,,,,,
BPTG,GRAIN DEPOT,,,,,
BPTO,OIL-DEPOT,,,,,
BPTS,STORES DEPOT BPT RLY,,,,,
BPTV,VICTORIA DOCK BPT RLY,,,,,
BPTW,WADALA JN.,,,,,
BPUR,BAIDPUR,,,,,
BPVS,"M/S BHARAT HEAVY PLANTS AND VESSELS SDG, VISAKHAPATNAM",,,,,
BQER,BAKANIAN BHAUNARI RELIANCE,,,,,
BRA,BIRSOLA,,,,,
BRAD,BARPETA ROAD,,,,,
BRAH,"BRIDGE & ROOF CO. ASSISTS SDG, HOWRAH",,,,,
BRAS,"BARORA RLY ASSISTED. SIDING, KATRAS GARH",,,,,
BRAU,BIRAUL,,,,,
BRBY,BARAHIBARI,,,,,
BRCA,BHITI RAWAT,,,,,
BRCB,BARODA C. B.,,,,,
BRCE,BRC E CABIN,,,,,
BRCH,BHARUCH JN.,,,,,
BRCT,BAREILLY CITY,,,,,
BRCU,"BARODA RAYAN CORPORATION LTD. SDG, UDHNA",,,,,
BRCY,VADODARA MARSHALLING YARD,,,,,
BRDA,BARDIYA,,,,,
BRHM,BARHRAGRAM,,,,,
BRHT,BAILEY ROAD HALT,,,,,
BRIL,BIRAL,,,,,
BRMB,"BHOWRAH NO. 2,4,5,6,16 SIDING MOHULBONI",,,,,
BRMG,BHARMAN NAIKANNA DURGA,,,,,
BRMH,BELUR MATH,,,,,
BRML,BARAMULLA,,,,,
BRMS,"MANI PAHAR SDG, BIRMITRAPUR",,,,,
BRNE,BARWANI O.A.,,,,,
BRNS,"BURN & CO SIDING, SALEM JN.",,,,,
BROJ,BARSOI JN.,,,,,
BROL,POL SDG. FOR M/S BPCL,,,,,
BRPH,"M/S BRIDGE & ROOF PVT. SDG, HOWRAH",,,,,
BRPN,"BANGAIGOAN REFINERY&PETRO CHEM COMP LTD(P)SDG BG, NEW BONGAI",,,,,
BRRB,BARGAWAN RAILWAY COAL SIDING,,,,,
BRRK,"BARORA WASHERI COLLIERY. SIDING, KATRAS GARH",,,,,
BRSG,"BHARAT PETROLEUM CORPORATION SIDING, TROMBAY",,,,,
BRSH,BIRLA RAYAN P.SDG NAGDA,,,,,
BRSM,BINA REFINERY PLANT SIDING,,,,,
BRT,BRAHMAVART,,,,,
BRTP,BHARATPUR JN.,,,,,
BRWN,BAHERAWAN HALT,,,,,
BRYC,BAREILLY CANTT,,,,,
BSAR,BHAIYASAR,,,,,
BSAU,BAVANA SAI ASSOCIATE SIDING SERVING APSWC,,,,,
BSBA,VARANASI JN.,,,,,
BSBS,BANARAS,,,,,
BSCB,"BIHAR STATE SUGAR CORPN. SDG, BAN MANKHI",,,,,
BSCH,"BIHAR STATE SUGAR CORPN. SDG, HATHUA",,,,,
BSCS,BOKARO STEEL PLANT,,,,,
BSDB,"BALLAST SIDING, DAYABASTI",,,,,
BSDC,BIRDS SOUNDA-D COLLIERY SIDING PATRATU,,,,,
BSDK,BASAI DHANKOT HALT,,,,,
BSDT,"BATALA STORE DEPOT, BATALA",,,,,
BSET,"RSES SDG, DAHANU ROAD",,,,,
BSGE,BASKOTWA,,,,,
BSGF,BASUGAON,,,,,
BSGH,BOTHRA SHIPPING AND SERVICES AND GUPTA TRADING CO.,,,,,
BSIM,BIHAR SPONGE IRON LTD,,,,,
BSIP,"BHAVNAGAR SALT INDUSTRIES LTD. SDG, BHAVNAGAR",,,,,
BSK,BALLAST SIDING/KALUMNA,,,,,
BSKI,"BHARAT STATE SUGAR CORPN. SDG, SAKRI",,,,,
BSLB,BHUSAWAL B CABIN,,,,,
BSLC,BHUSAWAL C CABIN,,,,,
BSMG,"BASTI SUGAR MILLS LTD SDG, GOVINDNAGAR",,,,,
BSNJ,BPCL SIDING - NJP,,,,,
BSPB,BARH SUPER THERMAL POWER PROJECT,,,,,
BSPS,BURMAH SHELL POL TANK STORAGE SDG .,,,,,
BSPU,BASAN PUR,,,,,
BSQS,"BURN & CO. SILLICA, PURAB SARAL",,,,,
BSQW,"BHARAT SUGAR MILLS LTD SDG, SIDHWALIA",,,,,
BSRF,BHAGWAN SAR,,,,,
BSSG,"RESERVE PETROL DEPOT ASC BURMAH SHELL SDG, BHUSAVAL",,,,,
BSSS,"BIHAR STATE SUGAR CORPN. SDG, SAMASTIPUR",,,,,
BSTC,BHARATPUR SILO SIDING OF MAHANADI COALFIELDS LIMITED,,,,,
BSV,BASAVAPURAM,,,,,
BTBG,BETHERIAGHOLA HALT,,,,,
BTCB,"BHARAT PETROLEUM CORPN. LTD. SDG, MG BHAVNAGAR TERMINUS",,,,,
BTCP,BHANORA,,,,,
BTEM,"BHARATPUR STORES MG SDG, BHARATPUR JN.",,,,,
BTES,"BHARATPUR STORES BG SDG, BHARATPUR JN.",,,,,
BTGA,BHUTGORIA,,,,,
BTHN,BITHAN,,,,,
BTIA,BHATINDA A CABIN,,,,,
BTMT,BANDEL THERMAL POWER STATION,,,,,
BTNG,BHATTA NAGAR,,,,,
BTNL,BANTANAHAL,,,,,
BTPB,"BOKARO THERMAL POWER SDG, BERMO",,,,,
BTPC,"BAKRESHWAR THERMAL POWER PLANT SDG, CHINPAL",,,,,
BTPK,NEW BG BTPS(BELLARY THERMAL POWER STATION) SIDING,,,,,
BTPM,"BANDEL THERMAL POWER STATIONS, TRIBENI",,,,,
BTPR,BHATPUR,,,,,
BTPS,BONGAI THERMAL POWER PROJECT,,,,,
BTRB,BETUR,,,,,
BTRD,BOATH ROAD,,,,,
BTRH,BHATAR,,,,,
BTSS,"BARAUNI THERMAL POWER STN. SDG, SIMARIA",,,,,
BTWR,BETWA CABIN,,,,,
BURC,"REWA COAL FIELD SIDING, BURHAR",,,,,
BVCJ,BHAVNAGAR CONCRETE JETTY,,,,,
BVE,BANJARI,,,,,
BVGT,BHAVNAGAR TERMINUS,,,,,
BVK,BHAVANI KUDAL O.A.,,,,,
BVRB,BHAVNAGAR DOCKS(MG),,,,,
BVT,BIRGAHANI,,,,,
BVTD,"BHAVNAGAR TIMBER DEPOT PUBLIC SDG, BHAVNAGAR TERMINUS",,,,,
BVU,BALIPARA,,,,,
BVV,BEDETTI,,,,,
BWCK,BIRLA WHITE CEMENT SIDING-KHARIAKHANGARH,,,,,
BWCM,"BHARAT WAGON&ENGG CO.LTD SDG, MUZAFFARPUR",,,,,
BWCN,BOWAICHANDI,,,,,
BWDC,VIJAYAWADA WEST DESPATCH C,,,,,
BWEM,"BHARAT WAGON & ENGG. WORKS, MOKAMA JN.",,,,,
BWJ,BARWADAG,,,,,
BWSB,BHOJUDIH COAL WASHERY SIDING,,,,,
BWWL,BINA WHARFWALL SIDING,,,,,
BXD,BUXA ROAD,,,,,
BXO,BOPARAI,,,,,
BXW,BARDDHAMAN,,,,,
BYFS,BOLANI FINE ORE BOLANI KHADAN,,,,,
BYG,BAHRAM GHAT,,,,,
BYK,BASTAKULHA,,,,,
BYKT,BURAKAYALAKOTA HALT,,,,,
BYSG,BYCULLA IRON WORKS SDG,,,,,
BYX,BOLANIKHADAN,,,,,
BYZ,BEGUN,,,,,
BYZA,BEGUNIA,,,,,
BZAW,VIJAYWADA WEST CABIN,,,,,
BZC,BELIATOR,,,,,
BZPH,VAZEERPUR HALT,,,,,
BZSG,"ORDINANCE FACTORY SDG, BHUSAVAL",,,,,
BZT,BUNDI CITY,,,,,
BZZ,BAGDIGI HALT,,,,,
C,KIDDERPORE DOCKS,,,,,
CACS,CHHOTA AMBANA CONCRETE SLEEPER SDG,,,,,
CAE,CHANDAMETA,,,,,
CANB,CALCUTTA ANAND BAZAR,,,,,
CARD,CHARUDU,,,,,
CATR,CHHATARPUT O.A.,,,,,
CBAY,LUCKNOW YAHIAGANJ C.B.A.,,,,,
CBBR,CAVALRY BARRACKS,,,,,
CBCK,CHANCHJBMATA/DBCOLLIERY SIDING KUMARDUBI,,,,,
CBD,CHANGRA BANDHA,,,,,
CBFB,"FOOD CORPORATION OF INDIA GRAIN GODOWN SDG, COIMBATORE JN.",,,,,
CBJS,"SCRAP DEPOT SIDING, CLUTTER BUCKGANJ",,,,,
CBKB,CONCOR SDG BHAGAT KI KOTHI,,,,,
CBQ,CHETE BLOCK HUT,,,,,
CBRK,KANPUR RAJBIROAD C.B.A.,,,,,
CBRS,"CHUNCH BR.SDG(SRI DURGA SILICATE OF SODA FY&RICE MIL,BARAKAR",,,,,
CBS,CHUNBHATI,,,,,
CBSP,"GCB SIDING PRADEEP PORT, PARADEEP",,,,,
CBTN,COIMBATORE TOWN C B,,,,,
CBY,KHAM BHAT,,,,,
CBYB,KHAMBHAT,,,,,
CCAF,CHIGICHERIA,,,,,
CCB,MUMBAI,,,,,
CCC,CALCUTTA,,,,,
CCG,MUMBAI,,,,,
CCHR,CHHACHHAR,,,,,
CCIJ,"CCI SIDING, JAGADHRI",,,,,
CCIK,COTTON CORP. OF INDIA LTD.,,,,,
CCIL,CONTINENTAL CARBON INDIA LTD SIDING,,,,,
CCIM,"CEMENT CORPN. OF INDIA, MANDHAR",,,,,
CCIP,EXCHANGE YARD OF CCI SIDING AKALTATA,,,,,
CCIS,"CEMENT CORP. OF INDIA, KURGUNTA",,,,,
CCJS,PFT of CONCOR,,,,,
CCMH,PFT OF M/S. CONTAINER CORPORATION OF INDIA LIMITED,,,,,
CCMP,CONCOR SIDING MANDIDIP,,,,,
CCOI,"CEMENT CORP. OF INDIA, YERRA GUNTLA",,,,,
CCPP,CONCOR PRIVATE SIDING,,,,,
CCR,CHINCHURYIA,,,,,
CCS,"M/S CENTURY CEMENT, TILDA",,,,,
CCSA,CEMENT CORPN OF INDIA SIDING AKALTARA,,,,,
CCSB,M/S CHURCHA COLLY. BAIKUNTHAPUR,,,,,
CCSD,"CHARGAON COLLIERY SIDING, MAJRI JN.",,,,,
CCSP,CHASNALA COLLIERY SIDING PATHERDIH,,,,,
CCSR,CHURI SDG AT RAY,,,,,
CCSS,CHELODE A COLLY.SDG,,,,,
CCST,"CEMENT CORP. OF INDIA, TANDUR",,,,,
CCTA,CONCOR CONTAINER TERMINAL ANKLESHWAR,,,,,
CCTB,CONCOR CONTAINER TERMINAL SIDING VADODRA YARD,,,,,
CDF,CHINADODDI GALLU,,,,,
CDNA,CHANSHWAR STHAN,,,,,
CDO,CHANDIPUR B.H.,,,,,
CDP,CHANDPARA,,,,,
